Format Version,1.24,Take Name,Take 2024-08-21 01.25.36 PM,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-08-21 01.25.36.640 PM,Capture Start Frame,4520126,Total Frames in Take,435,Total Exported Frames,435,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
78,0.325000,-0.001701,0.017004,0.008317,0.999819,4.039425,2.426686,-1.408732,-0.000012,-0.000002,0.000002,1.000000,3.576089,2.427538,-1.430098,4.190386,0.005423,2.214898,4.152605,0.002049,0.991453,4.153700,0.003482,1.035452,4.142065,0.000681,-0.186323,4.157580,2.436091,2.209779,4.110847,2.433728,1.032664,4.074541,2.428667,-0.187365,4.073698,2.430895,-0.224210,4.039081,2.426575,-1.408648,4.090595,0.000050,-1.404206,4.137142,-0.002409,-0.228225,5.977308,2.413907,-1.511591,8.420873,2.403770,-1.600548,6.001275,2.412432,-1.511915,6.599730,1.181167,-1.495027,7.196468,2.408615,-1.552189,7.227656,2.404283,-1.552589,7.821032,1.173311,-1.552332,9.038151,1.164046,-1.602285,9.666578,2.384693,-1.651346,4.743731,2.422847,-1.475093,4.796416,2.418180,-1.478184,3.576064,2.427575,-1.430159,3.569199,-0.001545,-1.398408
79,0.329167,-0.001704,0.017004,0.008318,0.999819,4.039418,2.426685,-1.408729,-0.000016,-0.000000,0.000006,1.000000,3.576099,2.427539,-1.430103,4.190407,0.005436,2.214899,4.152615,0.002043,0.991479,4.153705,0.003498,1.035465,4.142017,0.000622,-0.186311,4.157571,2.436111,2.209763,4.110847,2.433750,1.032672,4.074536,2.428651,-0.187341,4.073712,2.430902,-0.224197,4.039067,2.426635,-1.408698,4.090611,0.000056,-1.404161,4.137143,-0.002430,-0.228224,5.977289,2.413960,-1.511592,8.420861,2.403783,-1.600565,6.001360,2.412428,-1.511945,6.599755,1.181186,-1.495049,7.196436,2.408660,-1.552191,7.227795,2.404193,-1.552748,7.821041,1.173278,-1.552310,9.038221,1.164238,-1.602293,9.666587,2.384706,-1.651359,4.743790,2.422772,-1.475106,4.796421,2.418241,-1.478183,3.576064,2.427568,-1.430150,3.569153,-0.001503,-1.398405
80,0.333333,-0.001704,0.017007,0.008316,0.999819,4.039414,2.426701,-1.408738,-0.000018,-0.000006,0.000001,1.000000,3.576064,2.427582,-1.430144,4.190418,0.005461,2.214895,4.152606,0.002078,0.991494,4.153696,0.003502,1.035469,4.141979,0.000617,-0.186309,4.157570,2.436125,2.209739,4.110849,2.433755,1.032655,4.074543,2.428659,-0.187327,4.073710,2.430907,-0.224194,4.039099,2.426677,-1.408720,4.090565,0.000046,-1.404190,4.137188,-0.002389,-0.228228,5.977292,2.413891,-1.511590,8.420893,2.403789,-1.600540,6.001345,2.412448,-1.511931,6.599717,1.181131,-1.495058,7.196460,2.408631,-1.552177,7.227681,2.404344,-1.552555,7.821085,1.173288,-1.552281,9.038143,1.164096,-1.602320,9.666624,2.384757,-1.651386,4.743317,2.423075,-1.475382,4.796391,2.418189,-1.478179,3.576075,2.427576,-1.430157,3.569123,-0.001464,-1.398416
81,0.337500,-0.001707,0.016999,0.008319,0.999819,4.039428,2.426704,-1.408738,-0.000018,-0.000008,-0.000003,1.000000,3.576120,2.427599,-1.430151,4.190413,0.005436,2.214899,4.152599,0.002097,0.991543,4.153686,0.003515,1.035501,4.142006,0.000660,-0.186286,4.157553,2.436123,2.209740,4.110790,2.433785,1.032652,4.074536,2.428664,-0.187358,4.073707,2.430908,-0.224203,4.039107,2.426669,-1.408716,4.090604,0.000076,-1.404139,4.137172,-0.002390,-0.228240,5.977301,2.413910,-1.511581,8.420881,2.403781,-1.600536,6.001576,2.412561,-1.511946,6.599790,1.181156,-1.495045,7.196449,2.408646,-1.552181,7.228258,2.404035,-1.552442,7.821153,1.173357,-1.552264,9.038100,1.164033,-1.602331,9.666602,2.384735,-1.651371,4.743268,2.423047,-1.475465,4.796404,2.418218,-1.478191,3.576073,2.427582,-1.430153,3.569192,-0.001477,-1.398408
82,0.341667,-0.001705,0.017001,0.008319,0.999819,4.039423,2.426693,-1.408732,-0.000016,-0.000007,0.000005,1.000000,3.576081,2.427561,-1.430157,4.190395,0.005428,2.214911,4.152555,0.002049,0.991493,4.153695,0.003506,1.035497,4.142021,0.000659,-0.186281,4.157569,2.436108,2.209734,4.110841,2.433753,1.032654,4.074537,2.428661,-0.187340,4.073699,2.430892,-0.224202,4.039062,2.426637,-1.408709,4.090621,0.000082,-1.404135,4.137171,-0.002394,-0.228233,5.977304,2.413865,-1.511571,8.420871,2.403790,-1.600544,6.001437,2.412480,-1.511894,6.599765,1.181187,-1.495046,7.196463,2.408622,-1.552181,7.227719,2.404302,-1.552597,7.821106,1.173361,-1.552298,9.038145,1.164129,-1.602323,9.666591,2.384713,-1.651355,4.743286,2.423056,-1.475480,4.796422,2.418225,-1.478186,3.576090,2.427604,-1.430156,3.569219,-0.001566,-1.398437
83,0.345833,-0.001707,0.017002,0.008316,0.999819,4.039395,2.426662,-1.408732,-0.000025,-0.000008,0.000006,1.000000,3.576082,2.427567,-1.430175,4.190367,0.005385,2.214890,4.152560,0.002047,0.991451,4.153714,0.003526,1.035508,4.141823,0.000310,-0.186189,4.157554,2.436117,2.209732,4.110779,2.433772,1.032668,4.074529,2.428650,-0.187342,4.073696,2.430894,-0.224192,4.039074,2.426680,-1.408742,4.090588,0.000061,-1.404160,4.137154,-0.002432,-0.228222,5.977299,2.413963,-1.511595,8.420842,2.403790,-1.600567,6.001544,2.412555,-1.511915,6.599794,1.181169,-1.495082,7.196447,2.408630,-1.552193,7.227636,2.404333,-1.552617,7.821055,1.173298,-1.552334,9.038246,1.164207,-1.602247,9.666584,2.384683,-1.651347,4.743286,2.423034,-1.475465,4.796407,2.418203,-1.478194,3.576067,2.427584,-1.430166,3.569207,-0.001539,-1.398399
84,0.350000,-0.001708,0.017002,0.008307,0.999819,4.039422,2.426643,-1.408725,-0.000024,-0.000008,0.000008,1.000000,3.576067,2.427558,-1.430176,4.190392,0.005424,2.214883,4.152582,0.002034,0.991449,4.153698,0.003498,1.035489,4.141631,0.000141,-0.186136,4.157574,2.436094,2.209754,4.110844,2.433741,1.032665,4.074531,2.428642,-0.187349,4.073704,2.430900,-0.224198,4.039100,2.426680,-1.408737,4.090632,0.000078,-1.404130,4.137165,-0.002426,-0.228229,5.977287,2.413930,-1.511591,8.420866,2.403782,-1.600555,6.001339,2.412438,-1.511936,6.599763,1.181193,-1.495078,7.196432,2.408646,-1.552193,7.227664,2.404339,-1.552619,7.821066,1.173303,-1.552283,9.038229,1.164248,-1.602301,9.666600,2.384719,-1.651356,4.743288,2.423051,-1.475456,4.796403,2.418196,-1.478181,3.576081,2.427594,-1.430174,3.569214,-0.001516,-1.398414
85,0.354167,-0.001701,0.017002,0.008316,0.999819,4.039423,2.426694,-1.408728,-0.000023,-0.000006,0.000003,1.000000,3.576059,2.427581,-1.430167,4.190381,0.005403,2.214887,4.152608,0.002015,0.991478,4.153676,0.003475,1.035488,4.141912,0.000529,-0.186303,4.157574,2.436103,2.209764,4.110842,2.433746,1.032655,4.074533,2.428659,-0.187355,4.073695,2.430889,-0.224177,4.039094,2.426658,-1.408726,4.090615,0.000076,-1.404177,4.137176,-0.002377,-0.228223,5.977304,2.413907,-1.511583,8.420885,2.403784,-1.600555,6.001251,2.412398,-1.511935,6.599720,1.181244,-1.495040,7.196442,2.408652,-1.552187,7.227664,2.404255,-1.552650,7.821058,1.173251,-1.552294,9.038152,1.164144,-1.602328,9.666650,2.384793,-1.651383,4.743288,2.423052,-1.475443,4.796409,2.418204,-1.478183,3.576071,2.427584,-1.430169,3.569154,-0.001438,-1.398427
86,0.358333,-0.001701,0.016994,0.008324,0.999819,4.039413,2.426700,-1.408745,-0.000016,-0.000006,-0.000000,1.000000,3.576070,2.427599,-1.430163,4.190368,0.005380,2.214877,4.152606,0.001980,0.991494,4.153675,0.003495,1.035494,4.142025,0.000662,-0.186296,4.157454,2.436169,2.209755,4.110780,2.433779,1.032653,4.074546,2.428639,-0.187372,4.073678,2.430876,-0.224180,4.039093,2.426679,-1.408726,4.090571,0.000023,-1.404225,4.137191,-0.002371,-0.228242,5.977297,2.413898,-1.511581,8.420859,2.403785,-1.600564,6.001565,2.412564,-1.511931,6.599751,1.181203,-1.495091,7.196446,2.408638,-1.552187,7.227638,2.404312,-1.552626,7.820930,1.173205,-1.552344,9.038156,1.164166,-1.602317,9.666590,2.384750,-1.651379,4.743307,2.423043,-1.475478,4.796404,2.418203,-1.478175,3.576079,2.427601,-1.430168,3.569145,-0.001478,-1.398429
87,0.362500,-0.001704,0.017005,0.008316,0.999819,4.039404,2.426684,-1.408739,-0.000022,-0.000006,-0.000000,1.000000,3.576078,2.427599,-1.430167,4.190393,0.005444,2.214891,4.152645,0.002022,0.991524,4.153684,0.003482,1.035491,4.141788,0.000321,-0.186172,4.157572,2.436116,2.209736,4.110844,2.433757,1.032655,4.074527,2.428655,-0.187352,4.073720,2.430890,-0.224202,4.039072,2.426681,-1.408725,4.090600,0.000086,-1.404160,4.137197,-0.002364,-0.228319,5.977302,2.413905,-1.511585,8.420862,2.403783,-1.600564,6.001584,2.412535,-1.511950,6.599728,1.181176,-1.495070,7.196450,2.408623,-1.552191,7.227627,2.404366,-1.552638,7.820976,1.173216,-1.552333,9.038190,1.164151,-1.602293,9.666604,2.384746,-1.651389,4.743299,2.423034,-1.475469,4.796418,2.418225,-1.478186,3.576075,2.427584,-1.430163,3.569144,-0.001467,-1.398404
88,0.366667,-0.001709,0.017003,0.008310,0.999819,4.039398,2.426649,-1.408732,-0.000028,-0.000006,0.000001,1.000000,3.576094,2.427602,-1.430169,4.190429,0.005467,2.214901,4.152595,0.001996,0.991501,4.153681,0.003485,1.035482,4.141594,0.000124,-0.186137,4.157556,2.436100,2.209754,4.110782,2.433781,1.032637,4.074539,2.428663,-0.187363,4.073716,2.430903,-0.224175,4.039065,2.426659,-1.408717,4.090609,0.000065,-1.404173,4.137158,-0.002390,-0.228225,5.977288,2.413924,-1.511586,8.420881,2.403772,-1.600559,6.001614,2.412561,-1.511935,6.599800,1.181160,-1.495052,7.196455,2.408630,-1.552188,7.227694,2.404309,-1.552686,7.821044,1.173273,-1.552317,9.038231,1.164196,-1.602260,9.666630,2.384794,-1.651405,4.743296,2.423032,-1.475465,4.796422,2.418221,-1.478176,3.576080,2.427589,-1.430162,3.569088,-0.001439,-1.398398
89,0.370833,-0.001706,0.017006,0.008317,0.999819,4.039400,2.426688,-1.408735,-0.000027,-0.000008,0.000004,1.000000,3.576096,2.427585,-1.430169,4.190432,0.005454,2.214895,4.152609,0.002032,0.991458,4.153652,0.003484,1.035484,4.141911,0.000555,-0.186266,4.157589,2.436100,2.209770,4.110782,2.433793,1.032652,4.074543,2.428638,-0.187358,4.073711,2.430902,-0.224200,4.039079,2.426664,-1.408718,4.090569,0.000063,-1.404150,4.137190,-0.002388,-0.228222,5.977298,2.413953,-1.511585,8.420871,2.403778,-1.600557,6.001617,2.412576,-1.511940,6.599754,1.181135,-1.495080,7.196427,2.408657,-1.552198,7.227664,2.404335,-1.552596,7.821093,1.173317,-1.552284,9.038217,1.164135,-1.602255,9.666639,2.384763,-1.651378,4.743269,2.423070,-1.475465,4.796414,2.418209,-1.478170,3.576079,2.427583,-1.430170,3.569217,-0.001499,-1.398392
90,0.375000,-0.001702,0.017002,0.008327,0.999819,4.039403,2.426708,-1.408750,-0.000023,-0.000008,0.000002,1.000000,3.576076,2.427582,-1.430173,4.190417,0.005441,2.214882,4.152627,0.002071,0.991476,4.153684,0.003492,1.035486,4.142065,0.000716,-0.186287,4.157565,2.436100,2.209750,4.110781,2.433780,1.032639,4.074541,2.428642,-0.187355,4.073692,2.430913,-0.224198,4.039083,2.426663,-1.408732,4.090587,0.000057,-1.404196,4.137217,-0.002392,-0.228262,5.977293,2.413924,-1.511589,8.420883,2.403779,-1.600547,6.001353,2.412471,-1.511918,6.599765,1.181168,-1.495089,7.196451,2.408637,-1.552197,7.227689,2.404323,-1.552640,7.821017,1.173290,-1.552340,9.038218,1.164130,-1.602250,9.666622,2.384747,-1.651351,4.743298,2.423040,-1.475464,4.796429,2.418214,-1.478170,3.576095,2.427593,-1.430166,3.569187,-0.001472,-1.398407
91,0.379167,-0.001702,0.017000,0.008325,0.999819,4.039422,2.426708,-1.408732,-0.000019,-0.000006,-0.000004,1.000000,3.576074,2.427617,-1.430164,4.190395,0.005401,2.214925,4.152588,0.002037,0.991453,4.153672,0.003485,1.035481,4.142077,0.000709,-0.186287,4.157542,2.436108,2.209739,4.110826,2.433740,1.032649,4.074532,2.428645,-0.187356,4.073698,2.430907,-0.224192,4.039080,2.426672,-1.408732,4.090630,0.000084,-1.404143,4.137206,-0.002367,-0.228225,5.977274,2.413938,-1.511591,8.420881,2.403790,-1.600533,6.001573,2.412538,-1.511948,6.599738,1.181188,-1.495082,7.196461,2.408624,-1.552189,7.227636,2.404329,-1.552619,7.821044,1.173267,-1.552299,9.038049,1.163983,-1.602380,9.666639,2.384775,-1.651353,4.743314,2.423047,-1.475463,4.796420,2.418215,-1.478188,3.576085,2.427594,-1.430177,3.569078,-0.001477,-1.398393
92,0.383333,-0.001707,0.017006,0.008317,0.999819,4.039391,2.426675,-1.408723,-0.000028,-0.000009,0.000002,1.000000,3.576088,2.427594,-1.430186,4.190423,0.005435,2.214887,4.152604,0.002037,0.991483,4.153681,0.003486,1.035502,4.141815,0.000301,-0.186175,4.157608,2.436082,2.209794,4.110776,2.433795,1.032639,4.074527,2.428654,-0.187349,4.073695,2.430912,-0.224203,4.039080,2.426669,-1.408729,4.090589,0.000115,-1.404098,4.137167,-0.002392,-0.228238,5.977274,2.413957,-1.511598,8.420868,2.403773,-1.600561,6.001593,2.412556,-1.511944,6.599730,1.181169,-1.495104,7.196456,2.408636,-1.552194,7.227753,2.404341,-1.552646,7.821010,1.173225,-1.552293,9.038220,1.164171,-1.602245,9.666602,2.384739,-1.651355,4.743309,2.423056,-1.475469,4.796404,2.418233,-1.478177,3.576091,2.427597,-1.430179,3.569172,-0.001525,-1.398393
93,0.387500,-0.001707,0.017004,0.008306,0.999819,4.039402,2.426651,-1.408727,-0.000025,-0.000009,0.000005,1.000000,3.576068,2.427559,-1.430180,4.190386,0.005439,2.214876,4.152591,0.002024,0.991460,4.153687,0.003482,1.035507,4.141596,0.000113,-0.186125,4.157473,2.436154,2.209781,4.110851,2.433739,1.032659,4.074541,2.428651,-0.187352,4.073701,2.430907,-0.224181,4.039083,2.426671,-1.408717,4.090558,0.000038,-1.404194,4.137164,-0.002381,-0.228243,5.977285,2.413915,-1.511601,8.420877,2.403774,-1.600551,6.001328,2.412448,-1.511923,6.599725,1.181191,-1.495069,7.196453,2.408637,-1.552193,7.227630,2.404370,-1.552600,7.821040,1.173240,-1.552305,9.038242,1.164124,-1.602238,9.666629,2.384769,-1.651374,4.743314,2.423057,-1.475476,4.796405,2.418212,-1.478179,3.576072,2.427577,-1.430162,3.569210,-0.001528,-1.398422
94,0.391667,-0.001702,0.017001,0.008317,0.999819,4.039419,2.426693,-1.408741,-0.000025,-0.000008,0.000003,1.000000,3.576060,2.427570,-1.430174,4.190386,0.005423,2.214865,4.152595,0.002014,0.991450,4.153693,0.003467,1.035502,4.141874,0.000526,-0.186275,4.157535,2.436126,2.209750,4.110842,2.433748,1.032659,4.074527,2.428644,-0.187348,4.073700,2.430882,-0.224215,4.039093,2.426662,-1.408725,4.090602,0.000074,-1.404187,4.137191,-0.002367,-0.228254,5.977285,2.413963,-1.511594,8.420855,2.403801,-1.600554,6.001285,2.412429,-1.511913,6.599744,1.181175,-1.495075,7.196453,2.408635,-1.552196,7.227662,2.404344,-1.552620,7.821040,1.173248,-1.552302,9.038160,1.164043,-1.602266,9.666597,2.384741,-1.651365,4.743278,2.423064,-1.475454,4.796418,2.418206,-1.478193,3.576088,2.427593,-1.430165,3.569203,-0.001525,-1.398407
95,0.395833,-0.001700,0.016999,0.008319,0.999819,4.039427,2.426703,-1.408738,-0.000023,-0.000006,0.000003,1.000000,3.576055,2.427573,-1.430167,4.190382,0.005434,2.214888,4.152619,0.002058,0.991489,4.153685,0.003459,1.035493,4.142017,0.000648,-0.186308,4.157569,2.436112,2.209757,4.110792,2.433759,1.032668,4.074539,2.428638,-0.187345,4.073711,2.430876,-0.224201,4.039106,2.426695,-1.408723,4.090609,0.000073,-1.404206,4.137152,-0.002418,-0.228246,5.977286,2.413948,-1.511598,8.420878,2.403782,-1.600555,6.001314,2.412436,-1.511928,6.599731,1.181211,-1.495069,7.196426,2.408649,-1.552202,7.227690,2.404299,-1.552630,7.820992,1.173266,-1.552320,9.038152,1.164104,-1.602304,9.666626,2.384760,-1.651371,4.743274,2.423032,-1.475450,4.796395,2.418202,-1.478183,3.576071,2.427590,-1.430165,3.569186,-0.001512,-1.398408
96,0.400000,-0.001703,0.016993,0.008325,0.999820,4.039409,2.426695,-1.408741,-0.000021,-0.000008,0.000004,1.000000,3.576076,2.427583,-1.430176,4.190363,0.005417,2.214867,4.152610,0.002046,0.991532,4.153713,0.003479,1.035488,4.141993,0.000626,-0.186302,4.157485,2.436168,2.209763,4.110757,2.433770,1.032667,4.074536,2.428652,-0.187350,4.073673,2.430889,-0.224192,4.039075,2.426649,-1.408727,4.090613,0.000068,-1.404205,4.137163,-0.002412,-0.228233,5.977280,2.413939,-1.511609,8.420868,2.403787,-1.600548,6.001563,2.412564,-1.511948,6.599729,1.181200,-1.495100,7.196434,2.408649,-1.552210,7.227671,2.404371,-1.552613,7.821019,1.173241,-1.552322,9.038206,1.164156,-1.602274,9.666633,2.384800,-1.651375,4.743270,2.423059,-1.475441,4.796392,2.418191,-1.478184,3.576086,2.427593,-1.430170,3.569160,-0.001523,-1.398423
97,0.404167,-0.001704,0.016997,0.008319,0.999819,4.039438,2.426686,-1.408742,-0.000021,-0.000007,0.000002,1.000000,3.576083,2.427601,-1.430178,4.190382,0.005437,2.214885,4.152590,0.001995,0.991519,4.153714,0.003515,1.035475,4.141980,0.000625,-0.186287,4.157549,2.436121,2.209748,4.110848,2.433738,1.032649,4.074536,2.428644,-0.187369,4.073692,2.430887,-0.224220,4.039083,2.426647,-1.408716,4.090658,0.000095,-1.404168,4.137160,-0.002419,-0.228235,5.977290,2.413980,-1.511604,8.420878,2.403785,-1.600547,6.001575,2.412560,-1.511970,6.599752,1.181203,-1.495099,7.196460,2.408611,-1.552200,7.227711,2.404347,-1.552600,7.820927,1.173228,-1.552380,9.038219,1.164233,-1.602277,9.666617,2.384749,-1.651371,4.743290,2.423054,-1.475451,4.796418,2.418207,-1.478199,3.576108,2.427611,-1.430175,3.569158,-0.001510,-1.398402
98,0.408333,-0.001704,0.016998,0.008323,0.999819,4.039426,2.426705,-1.408741,-0.000021,-0.000006,-0.000000,1.000000,3.576095,2.427601,-1.430167,4.190382,0.005416,2.214878,4.152621,0.002009,0.991522,4.153687,0.003511,1.035441,4.142031,0.000643,-0.186288,4.157567,2.436109,2.209737,4.110791,2.433782,1.032650,4.074544,2.428648,-0.187361,4.073689,2.430913,-0.224211,4.039097,2.426667,-1.408732,4.090612,0.000081,-1.404144,4.137220,-0.002351,-0.228242,5.977296,2.413914,-1.511571,8.420886,2.403778,-1.600546,6.001604,2.412566,-1.511945,6.599756,1.181164,-1.495087,7.196450,2.408616,-1.552197,7.227777,2.404314,-1.552656,7.821027,1.173275,-1.552317,9.038145,1.164147,-1.602331,9.666619,2.384730,-1.651374,4.743292,2.423045,-1.475468,4.796424,2.418229,-1.478194,3.576083,2.427588,-1.430169,3.569180,-0.001483,-1.398408
99,0.412500,-0.001707,0.017005,0.008312,0.999819,4.039420,2.426672,-1.408731,-0.000012,-0.000001,0.000005,1.000000,3.576108,2.427547,-1.430107,4.190391,0.005453,2.214885,4.152627,0.002038,0.991527,4.153685,0.003527,1.035465,4.141814,0.000291,-0.186194,4.157577,2.436122,2.209743,4.110854,2.433749,1.032663,4.074541,2.428653,-0.187345,4.073712,2.430893,-0.224186,4.039093,2.426671,-1.408735,4.090602,0.000088,-1.404188,4.137160,-0.002391,-0.228204,5.977288,2.413965,-1.511591,8.420865,2.403773,-1.600565,6.001376,2.412442,-1.511915,6.599760,1.181192,-1.495066,7.196464,2.408624,-1.552191,7.227712,2.404312,-1.552648,7.821034,1.173299,-1.552310,9.038180,1.164110,-1.602271,9.666628,2.384750,-1.651386,4.743721,2.422843,-1.475071,4.796412,2.418203,-1.478197,3.576101,2.427606,-1.430167,3.569285,-0.001555,-1.398431
100,0.416667,-0.001714,0.016996,0.008309,0.999820,4.039421,2.426638,-1.408737,-0.000019,-0.000004,-0.000001,1.000000,3.576065,2.427607,-1.430148,4.190389,0.005422,2.214890,4.152617,0.002047,0.991552,4.153663,0.003486,1.035480,4.141603,0.000119,-0.186132,4.157444,2.436245,2.209711,4.110797,2.433770,1.032660,4.074544,2.428660,-0.187354,4.073714,2.430873,-0.224194,4.039100,2.426682,-1.408728,4.090595,0.000055,-1.404132,4.137183,-0.002381,-0.228226,5.977279,2.413957,-1.511609,8.420870,2.403784,-1.600564,6.001268,2.412419,-1.511935,6.599721,1.181188,-1.495046,7.196472,2.408618,-1.552179,7.227694,2.404343,-1.552614,7.820969,1.173252,-1.552370,9.038165,1.164075,-1.602277,9.666633,2.384775,-1.651393,4.743350,2.423072,-1.475337,4.796421,2.418230,-1.478190,3.576091,2.427599,-1.430162,3.569169,-0.001447,-1.398414
101,0.420833,-0.001702,0.017005,0.008315,0.999819,4.039411,2.426701,-1.408743,-0.000023,-0.000007,0.000002,1.000000,3.576069,2.427592,-1.430172,4.190399,0.005428,2.214889,4.152602,0.002052,0.991555,4.153675,0.003462,1.035500,4.141900,0.000556,-0.186297,4.157549,2.436149,2.209723,4.110848,2.433743,1.032659,4.074543,2.428649,-0.187341,4.073702,2.430889,-0.224188,4.039095,2.426668,-1.408734,4.090554,0.000044,-1.404179,4.137209,-0.002342,-0.228308,5.977293,2.413954,-1.511608,8.420882,2.403789,-1.600543,6.001308,2.412455,-1.511922,6.599753,1.181159,-1.495068,7.196460,2.408629,-1.552188,7.227707,2.404357,-1.552624,7.821034,1.173264,-1.552308,9.038176,1.164178,-1.602316,9.666592,2.384731,-1.651385,4.743303,2.423046,-1.475487,4.796419,2.418210,-1.478176,3.576087,2.427596,-1.430175,3.569196,-0.001432,-1.398409
102,0.425000,-0.001703,0.016997,0.008323,0.999819,4.039436,2.426718,-1.408731,-0.000026,-0.000008,0.000005,1.000000,3.576090,2.427593,-1.430182,4.190417,0.005421,2.214886,4.152586,0.002054,0.991493,4.153684,0.003509,1.035526,4.142087,0.000704,-0.186306,4.157478,2.436175,2.209736,4.110845,2.433751,1.032658,4.074558,2.428651,-0.187345,4.073702,2.430901,-0.224187,4.039094,2.426681,-1.408730,4.090643,0.000101,-1.404112,4.137180,-0.002354,-0.228221,5.977296,2.413922,-1.511602,8.420875,2.403782,-1.600554,6.001567,2.412573,-1.511947,6.599773,1.181172,-1.495080,7.196439,2.408649,-1.552202,7.227701,2.404348,-1.552615,7.821116,1.173323,-1.552264,9.038200,1.164284,-1.602326,9.666600,2.384758,-1.651373,4.743305,2.423033,-1.475500,4.796419,2.418210,-1.478179,3.576109,2.427616,-1.430181,3.569179,-0.001450,-1.398407
103,0.429167,-0.001709,0.017000,0.008320,0.999819,4.039401,2.426674,-1.408738,-0.000026,-0.000009,0.000001,1.000000,3.576082,2.427610,-1.430181,4.190373,0.005378,2.214884,4.152617,0.002071,0.991471,4.153696,0.003497,1.035486,4.141804,0.000298,-0.186200,4.157459,2.436163,2.209746,4.110786,2.433797,1.032662,4.074532,2.428661,-0.187362,4.073700,2.430902,-0.224207,4.039082,2.426643,-1.408729,4.090586,0.000061,-1.404131,4.137185,-0.002363,-0.228236,5.977281,2.413983,-1.511604,8.420875,2.403788,-1.600559,6.001549,2.412549,-1.511917,6.599713,1.181179,-1.495062,7.196439,2.408653,-1.552200,7.227691,2.404350,-1.552585,7.821067,1.173314,-1.552313,9.038201,1.164153,-1.602290,9.666595,2.384725,-1.651354,4.743291,2.423018,-1.475467,4.796419,2.418224,-1.478188,3.576097,2.427605,-1.430193,3.569131,-0.001462,-1.398399
104,0.433333,-0.001703,0.017004,0.008315,0.999819,4.039426,2.426692,-1.408731,-0.000021,-0.000006,-0.000001,1.000000,3.576061,2.427592,-1.430164,4.190373,0.005387,2.214892,4.152624,0.002056,0.991492,4.153699,0.003494,1.035469,4.141926,0.000554,-0.186289,4.157570,2.436103,2.209767,4.110850,2.433753,1.032658,4.074542,2.428658,-0.187372,4.073729,2.430880,-0.224201,4.039075,2.426647,-1.408717,4.090618,0.000100,-1.404127,4.137167,-0.002395,-0.228246,5.977295,2.413952,-1.511603,8.420872,2.403774,-1.600566,6.001349,2.412462,-1.511926,6.599752,1.181145,-1.495042,7.196466,2.408617,-1.552185,7.227695,2.404320,-1.552649,7.820912,1.173222,-1.552373,9.038157,1.164132,-1.602317,9.666609,2.384722,-1.651355,4.743290,2.423037,-1.475448,4.796409,2.418208,-1.478194,3.576091,2.427599,-1.430166,3.569166,-0.001470,-1.398403
105,0.437500,-0.001703,0.017001,0.008317,0.999819,4.039429,2.426685,-1.408733,-0.000023,-0.000008,-0.000003,1.000000,3.576101,2.427594,-1.430162,4.190382,0.005418,2.214886,4.152570,0.002029,0.991454,4.153700,0.003514,1.035471,4.141994,0.000644,-0.186298,4.157575,2.436105,2.209762,4.110850,2.433740,1.032646,4.074539,2.428645,-0.187363,4.073684,2.430889,-0.224194,4.039083,2.426594,-1.408679,4.090606,0.000083,-1.404163,4.137180,-0.002414,-0.228247,5.977290,2.413947,-1.511606,8.420873,2.403791,-1.600541,6.001505,2.412526,-1.511931,6.599750,1.181196,-1.495013,7.196465,2.408626,-1.552181,7.228157,2.404044,-1.552485,7.820955,1.173206,-1.552341,9.038225,1.164124,-1.602249,9.666616,2.384753,-1.651369,4.743291,2.423041,-1.475454,4.796400,2.418159,-1.478182,3.576081,2.427589,-1.430165,3.569150,-0.001442,-1.398404
106,0.441667,-0.001705,0.016992,0.008326,0.999820,4.039429,2.426699,-1.408732,-0.000010,-0.000001,-0.000000,1.000000,3.576106,2.427573,-1.430099,4.190398,0.005414,2.214881,4.152581,0.002018,0.991465,4.153721,0.003553,1.035479,4.142037,0.000641,-0.186292,4.157479,2.436157,2.209758,4.110784,2.433770,1.032633,4.074552,2.428644,-0.187341,4.073698,2.430908,-0.224190,4.039082,2.426646,-1.408698,4.090642,0.000085,-1.404108,4.137188,-0.002378,-0.228245,5.977299,2.413933,-1.511600,8.420869,2.403783,-1.600559,6.001575,2.412560,-1.511937,6.599754,1.181147,-1.495062,7.196460,2.408629,-1.552181,7.227723,2.404315,-1.552571,7.820960,1.173200,-1.552333,9.038138,1.164159,-1.602337,9.666574,2.384701,-1.651357,4.743714,2.422865,-1.475110,4.796420,2.418193,-1.478196,3.576090,2.427593,-1.430161,3.569179,-0.001511,-1.398402
