sec,pos_x,pos_y,pos_z,w,x,y,z
1723550693.7633479,0.6609871983528137,0.5530537366867065,-1.4553654193878174,0.9999122619628906,0.011787950992584229,-0.003912665415555239,-0.004600214771926403
1723550693.773761,0.6653679013252258,0.5530097484588623,-1.458748698234558,0.9999175071716309,0.011370258405804634,-0.003532655304297805,-0.004823697730898857
1723550693.783728,0.6697685122489929,0.5529751181602478,-1.462186336517334,0.9999223947525024,0.010913978330790997,-0.003338919021189213,-0.004988829139620066
1723550693.793473,0.6741846203804016,0.55292147397995,-1.465651035308838,0.9999264478683472,0.010476666502654552,-0.003304669400677085,-0.005139847751706839
1723550693.8036978,0.6786062121391296,0.5528837442398071,-1.4691206216812134,0.9999302625656128,0.010023428127169609,-0.0033708675764501095,-0.005257106386125088
1723550693.813712,0.6830450296401978,0.5528683662414551,-1.4725923538208008,0.9999339580535889,0.009539126418530941,-0.0034643695689737797,-0.005399938672780991
1723550693.823381,0.6875132322311401,0.5528547167778015,-1.4760960340499878,0.9999359250068665,0.009148153476417065,-0.0036826275754719973,-0.005555454641580582
1723550693.8332908,0.6919877529144287,0.5528242588043213,-1.479637622833252,0.9999356269836426,0.008893715217709541,-0.004098680801689625,-0.005747606977820396
1723550693.844033,0.6964748501777649,0.5528045892715454,-1.483167290687561,0.9999334216117859,0.008789973333477974,-0.004592762794345617,-0.0059100063517689705
1723550693.8532538,0.7009689211845398,0.5528022646903992,-1.4866976737976074,0.9999322891235352,0.008564724586904049,-0.005036318674683571,-0.006060984916985035
1723550693.863744,0.7054750919342041,0.5528043508529663,-1.4902362823486328,0.9999305009841919,0.008410080336034298,-0.0055478219874203205,-0.006136929150670767
1723550693.87336,0.7099781632423401,0.5527990460395813,-1.4937835931777954,0.9999255537986755,0.008434842340648174,-0.006157820113003254,-0.006323624402284622
1723550693.8835819,0.7144871950149536,0.5528259873390198,-1.497292399406433,0.9999189376831055,0.008525851182639599,-0.006902569439262152,-0.006460522301495075
1723550693.893383,0.7190208435058594,0.5528534054756165,-1.500777244567871,0.9999121427536011,0.008534668944776058,-0.007739827502518892,-0.0065558538772165775
1723550693.903287,0.7235629558563232,0.5528637766838074,-1.5042638778686523,0.9999054670333862,0.008596469648182392,-0.008477328345179558,-0.006590194068849087
1723550693.913966,0.7280910611152649,0.5528737306594849,-1.5077017545700073,0.9998974204063416,0.008731270208954811,-0.009193053469061852,-0.006661542691290379
1723550693.923301,0.7326234579086304,0.5528990626335144,-1.5110658407211304,0.9998898506164551,0.008796350099146366,-0.00993055198341608,-0.006666151806712151
1723550693.9333,0.7371687889099121,0.55291348695755,-1.5143910646438599,0.9998810291290283,0.008872631937265396,-0.010720268823206425,-0.006667186971753836
1723550693.9437048,0.7417067289352417,0.5529261231422424,-1.517642617225647,0.9998731017112732,0.008993161842226982,-0.011387836188077927,-0.006575325503945351
1723550693.953611,0.7462525367736816,0.5529425740242004,-1.5207812786102295,0.999865710735321,0.009078768081963062,-0.011978503316640854,-0.006539991591125727
1723550693.973724,0.7553756833076477,0.5529496073722839,-1.526750087738037,0.9998440146446228,0.009366459213197231,-0.013518402352929115,-0.00644167885184288
1723550693.983259,0.7599300742149353,0.5529486536979675,-1.5295236110687256,0.9998364448547363,0.009373092092573643,-0.014157467521727085,-0.006234575062990189
1723550693.993707,0.7645069360733032,0.5529460310935974,-1.5321667194366455,0.9998326301574707,0.009291396476328373,-0.014544605277478695,-0.006072040647268295
1723550694.003527,0.7691105008125305,0.5529454946517944,-1.534640908241272,0.9998264908790588,0.009367313235998154,-0.015044625848531723,-0.00574384955689311
1723550694.0232038,0.778323233127594,0.5529091358184814,-1.5390100479125977,0.9998132586479187,0.009132342413067818,-0.016210030764341354,-0.005236226599663496
1723550694.033603,0.782940685749054,0.552882730960846,-1.5408954620361328,0.9998099207878113,0.009155776351690292,-0.016437122598290443,-0.005115584470331669
1723550694.043325,0.7875674366950989,0.552860677242279,-1.542565941810608,0.9998056292533875,0.009075758047401905,-0.016861319541931152,-0.004703979007899761
1723550694.053586,0.7921942472457886,0.5528253316879272,-1.5440082550048828,0.9997981190681458,0.00904907751828432,-0.01739584095776081,-0.004384519532322884
1723550694.063575,0.7968336939811707,0.5527958273887634,-1.545249342918396,0.9997977614402771,0.008930039592087269,-0.017555033788084984,-0.004063511732965708
1723550694.073273,0.8014650344848633,0.5527519583702087,-1.5462760925292969,0.999796450138092,0.008939247578382492,-0.01768006570637226,-0.003840045537799597
1723550694.083602,0.806110143661499,0.5527198314666748,-1.5470820665359497,0.9997938275337219,0.008932264521718025,-0.01788756623864174,-0.0035530326422303915
1723550694.0932848,0.8107600212097168,0.5526741147041321,-1.5476919412612915,0.9997900724411011,0.008974260650575161,-0.01810467056930065,-0.003403485519811511
1723550694.1134279,0.8200703859329224,0.5525845289230347,-1.548313856124878,0.9997906684875488,0.009107150137424469,-0.018113942816853523,-0.002764381468296051
1723550694.123219,0.824744462966919,0.5525329113006592,-1.5483485460281372,0.9997942447662354,0.009012077003717422,-0.017984235659241676,-0.002626264002174139
1723550694.133162,0.8294219374656677,0.5524786710739136,-1.5482146739959717,0.9997966885566711,0.00933194812387228,-0.017702855169773102,-0.002481766976416111
1723550694.1435368,0.8341161012649536,0.5524290204048157,-1.547922968864441,0.9997951984405518,0.009500877000391483,-0.017719389870762825,-0.0023222111631184816
1723550694.1630828,0.8435684442520142,0.552310049533844,-1.5468957424163818,0.9997932314872742,0.010054490529000759,-0.017559748142957687,-0.0020412092562764883
1723550694.173594,0.8483179211616516,0.5522558689117432,-1.54619562625885,0.9997963309288025,0.010153592564165592,-0.017341164872050285,-0.001875762129202485
1723550694.2732198,0.8971149921417236,0.551513671875,-1.5358949899673462,0.9997567534446716,0.012434861622750759,-0.018089143559336662,-0.002149233827367425
1723550694.283519,0.902158260345459,0.5514198541641235,-1.534838318824768,0.9997442960739136,0.01268331240862608,-0.01857450231909752,-0.0023528363090008497
1723550694.303247,0.9124346971511841,0.5512219071388245,-1.5326907634735107,0.9997113943099976,0.012727521359920502,-0.020213862881064415,-0.0025956295430660248
1723550694.313514,0.917669951915741,0.5510956645011902,-1.5316762924194336,0.9996920824050903,0.012594332918524742,-0.021212905645370483,-0.002691084984689951
1723550694.3232188,0.9229689836502075,0.5509655475616455,-1.5306525230407715,0.9996646046638489,0.012407087720930576,-0.022559640929102898,-0.002799606416374445
1723550694.333253,0.928346574306488,0.5508295297622681,-1.5296213626861572,0.9996277689933777,0.01209623645991087,-0.024278640747070312,-0.0029415783938020468
1723550694.3432238,0.9338101744651794,0.5506836771965027,-1.5286338329315186,0.9995774626731873,0.011864859610795975,-0.02635134570300579,-0.0031190835870802402
1723550694.353498,0.9393212795257568,0.5505306124687195,-1.5276869535446167,0.9995192289352417,0.011691700667142868,-0.028531059622764587,-0.003285755170509219
1723550694.363087,0.944914698600769,0.5503800511360168,-1.5267274379730225,0.9994544386863708,0.011451445519924164,-0.030797740444540977,-0.0033614332787692547
1723550694.3735259,0.9505817890167236,0.5502481460571289,-1.5258227586746216,0.9993794560432434,0.011017435230314732,-0.033262159675359726,-0.003610230516642332
1723550694.383239,0.9563214182853699,0.5501025319099426,-1.524972677230835,0.9992842078208923,0.010886560194194317,-0.03603905439376831,-0.0037211645394563675
1723550694.3938198,0.9621210694313049,0.5499702095985413,-1.5241594314575195,0.9991754293441772,0.010791108943521976,-0.03894147649407387,-0.003954168874770403
1723550694.403167,0.9679824113845825,0.5498469471931458,-1.523369550704956,0.9990658760070801,0.010595709085464478,-0.04169377312064171,-0.004095098003745079
1723550694.4137628,0.9739158153533936,0.5497339963912964,-1.522643804550171,0.9989549517631531,0.010439601726830006,-0.04429130628705025,-0.00428298395127058
1723550694.4230258,0.9799092411994934,0.5496286153793335,-1.5220110416412354,0.9988330006599426,0.010377796366810799,-0.04695636034011841,-0.00448026554659009
1723550694.443127,0.9920677542686462,0.5494278073310852,-1.5208557844161987,0.9985870718955994,0.010554700158536434,-0.05185709521174431,-0.0048317681066691875
1723550694.453426,0.9982119202613831,0.5493602752685547,-1.5204087495803833,0.998484194278717,0.010563425719738007,-0.053791411221027374,-0.004938273224979639
1723550694.463095,1.0044159889221191,0.5492815375328064,-1.5200304985046387,0.9983879327774048,0.01069677248597145,-0.05551384389400482,-0.005044352728873491
1723550694.4729948,1.0106855630874634,0.5491951107978821,-1.5197151899337769,0.9982919692993164,0.010900693014264107,-0.05716588720679283,-0.005136874970048666
1723550694.483414,1.0170042514801025,0.5491350889205933,-1.5194435119628906,0.9982025623321533,0.011081603355705738,-0.05866242200136185,-0.00526773277670145
1723550694.493021,1.0233829021453857,0.5490760803222656,-1.5192381143569946,0.998132050037384,0.011285524815320969,-0.05979897454380989,-0.005405084695667028
1723550694.503144,1.029832124710083,0.5490173101425171,-1.519129753112793,0.9980777502059937,0.011541674844920635,-0.06064160540699959,-0.00549992686137557
1723550694.513392,1.0363448858261108,0.5489630103111267,-1.5190911293029785,0.998039722442627,0.011807567439973354,-0.06120549514889717,-0.005591110792011023
1723550694.5229979,1.042930006980896,0.5489014387130737,-1.51909339427948,0.9980154633522034,0.01205606758594513,-0.061546988785266876,-0.0056368024088442326
1723550694.533025,1.0495846271514893,0.5488359332084656,-1.5191541910171509,0.9980055093765259,0.012145236134529114,-0.06167697533965111,-0.005788246635347605
1723550694.5434768,1.056311011314392,0.5487799644470215,-1.5192958116531372,0.9980074763298035,0.012297545559704304,-0.06161175295710564,-0.005823199171572924
1723550694.5531468,1.0631030797958374,0.5487173199653625,-1.5195047855377197,0.998028039932251,0.012431928887963295,-0.06124689429998398,-0.005863952916115522
1723550694.5629869,1.0699692964553833,0.5486606359481812,-1.5197536945343018,0.9980565309524536,0.012554686516523361,-0.06076112017035484,-0.005807924550026655
1723550694.573391,1.0769325494766235,0.5486053824424744,-1.5200241804122925,0.9980920553207397,0.012592528015375137,-0.060162607580423355,-0.005841481499373913
1723550694.582991,1.0839855670928955,0.548544704914093,-1.5203455686569214,0.9981299638748169,0.012465168721973896,-0.0595531240105629,-0.005877266637980938
1723550694.593142,1.0911191701889038,0.5484664440155029,-1.5207244157791138,0.9981700778007507,0.012532643973827362,-0.058859169483184814,-0.005931125022470951
1723550694.603278,1.0983349084854126,0.5484058260917664,-1.5211378335952759,0.9982210397720337,0.012592868879437447,-0.05797136574983597,-0.005968016106635332
1723550694.6129599,1.10564386844635,0.5483455061912537,-1.5215572118759155,0.9982712268829346,0.012645695358514786,-0.05708552896976471,-0.005999881308525801
1723550694.633425,1.1205625534057617,0.5482203364372253,-1.522486925125122,0.9983754754066467,0.012443676590919495,-0.05527014285326004,-0.00607818178832531
1723550694.6430209,1.1281652450561523,0.5481439828872681,-1.5229768753051758,0.998418927192688,0.012442703358829021,-0.054477889090776443,-0.006093236152082682
1723550694.6529188,1.1358565092086792,0.5480719208717346,-1.5234638452529907,0.9984643459320068,0.012252784334123135,-0.05368136242032051,-0.00609808973968029
1723550694.6631749,1.143649697303772,0.5480015277862549,-1.5239633321762085,0.9985078573226929,0.01210283488035202,-0.0529027059674263,-0.006080382503569126
1723550694.6732218,1.1515260934829712,0.5479331612586975,-1.5244847536087036,0.9985471963882446,0.011934776790440083,-0.05218983814120293,-0.006111023481935263
1723550694.682973,1.159492015838623,0.5478630065917969,-1.5250039100646973,0.9985759854316711,0.011904118582606316,-0.051640965044498444,-0.006125274579972029
1723550694.6930108,1.1675546169281006,0.5477933287620544,-1.5255074501037598,0.9986046552658081,0.011772949248552322,-0.05110772326588631,-0.006173944566398859
