sec,pos_x,pos_y,pos_z,x,y,z,w
1723550663.9183543,0.4340323507785797,-1.5529142618179321,-0.9635188579559326,-0.0015036136982761901,-0.04092844348576497,-0.12780362791054692,0.9909534815278784
1723550664.0192223,0.5184025168418884,-1.582259178161621,-0.9589462876319885,-0.0020055388340145556,-0.03812847258584844,-0.12967258090986866,0.9908214837534889
1723550664.1201444,0.616334080696106,-1.6119694709777832,-0.9518674612045288,-0.0017852976381153198,-0.03375114557665441,-0.13124323335907345,0.990773883546144
1723550664.2210543,0.6994419097900391,-1.641416311264038,-0.9486819505691528,-0.0015162321009911481,-0.03144497889426625,-0.13162737369866087,0.9907992555684406
1723550664.321784,0.7744926810264587,-1.6704555749893188,-0.9392344355583191,-0.0011898320994933862,-0.03034707203871001,-0.13001949982493924,0.9910462115736017
1723550664.4227788,0.8646210432052612,-1.7023512125015259,-0.9304414987564087,-0.0021597526116221306,-0.02436889820200927,-0.1266390331045142,0.9916471376553077
1723550664.5236447,0.9258871674537659,-1.7300465106964111,-0.9542848467826843,0.001708854825780847,-0.02151247364477792,-0.12357761046242415,0.9921002236976136
1723550664.6244776,1.0005563497543335,-1.7570756673812866,-0.9470861554145813,0.00031063961716689927,-0.01883808031101153,-0.12084307337577228,0.9924928090293836
1723550664.7254121,1.0733327865600586,-1.784514307975769,-0.9458959102630615,0.001126827494002162,-0.017185832665309597,-0.11757131171798013,0.9929150669644226
1723550664.826293,1.1395918130874634,-1.809126853942871,-0.9345040917396545,0.0005190078509933965,-0.016269121688611356,-0.11417010382694638,0.9933278671710031
1723550664.927994,1.2184934616088867,-1.8374834060668945,-0.9294186234474182,-0.0002715997318703705,-0.008088038712194096,-0.1106171501866682,0.9938301395995289
1723550665.0281312,1.2755001783370972,-1.8601019382476807,-0.9100104570388794,0.0006674185664854774,0.0016993104578230584,-0.10806203411293455,0.9941424686437274
1723550665.1289062,1.3245304822921753,-1.8830782175064087,-0.9150142669677734,0.004446418871586902,0.01175043361522443,-0.10502212410819806,0.9943905124737071
1723550665.2298555,1.3605355024337769,-1.9006221294403076,-0.8996762633323669,0.0048532307312656375,0.013887177421396599,-0.10293727759526648,0.9945790761039616
1723550665.3307238,1.4008638858795166,-1.9190294742584229,-0.9239935278892517,0.009276178099804574,0.011890066092112612,-0.10114606617560887,0.9947573055038381
1723550665.6333637,1.4710055589675903,-1.9466552734375,-0.9499304890632629,0.005926036068423173,-0.026812834213268712,-0.09487261869916798,0.9951106212575279
1723550665.7341433,1.4896581172943115,-1.955588459968567,-0.9621729254722595,0.0030258588236159708,-0.034598607172542234,-0.09258195652242068,0.9950991732807729
1723550665.8351316,1.501393437385559,-1.9620791673660278,-0.9359564185142517,-0.0007586647106545569,-0.046229140448739325,-0.09038992133638149,0.9948326130706916
1723550665.935997,1.531981110572815,-1.9707967042922974,-0.9403767585754395,-0.0029892382792013413,-0.049421063691757264,-0.08806163430421367,0.9948838084756337
1723550666.1378748,1.594800591468811,-1.990486741065979,-0.9395216703414917,-0.002903178693099387,-0.056124897123738055,-0.08421683013147285,0.9948613565144253
