sec,pos_x,pos_y,pos_z,x,y,z,w
1723186347.9276953,-1.247345209121704,-0.9920049905776978,0.9340660572052002,-0.3105605668383929,0.015608357523665479,0.8828003046999502,0.3520967628761529
1723186347.9388201,-1.2456202507019043,-0.9937955141067505,0.9359639286994934,-0.31099417518825784,0.01624930175188387,0.8845065160627772,0.3473712048129022
1723186347.9499447,-1.2477692365646362,-1.0009503364562988,0.9371748566627502,-0.3114853592331169,0.01684308710563977,0.8861347745823636,0.34272195166073216
1723186347.9610705,-1.249198317527771,-1.0039076805114746,0.9399452209472656,-0.3125331047356846,0.017415103768499977,0.8873349036198781,0.3386096652504375
1723186347.9721956,-1.2479321956634521,-1.0066118240356445,0.9417904615402222,-0.31327716807376793,0.017647362993588246,0.8885560264112783,0.3346851390567141
1723186347.9833202,-1.24986732006073,-1.013505220413208,0.9425581693649292,-0.3139933624033864,0.018196667185711002,0.8899944147727676,0.330131705882004
1723186347.994446,-1.2507097721099854,-1.018216848373413,0.940983235836029,-0.3141844796430718,0.018782953968192913,0.8917882500330421,0.32503693882134505
1723186348.005571,-1.2490812540054321,-1.0205152034759521,0.9420079588890076,-0.3145883416025698,0.01920773345034638,0.8932607115058729,0.3205472999740017
1723186348.0166955,-1.2498496770858765,-1.026525855064392,0.9417743682861328,-0.31524051739949255,0.019679920630643957,0.8947600359464429,0.3156589276534085
1723186348.0278213,-1.2519745826721191,-1.0328956842422485,0.9405205845832825,-0.3155222220046631,0.020263682404682425,0.8961210075429958,0.3114518775896916
1723186348.0389462,-1.2528520822525024,-1.0352251529693604,0.9428366422653198,-0.3158271261289236,0.020506156694663012,0.8975136028523427,0.30708639517863356
1723186348.0500708,-1.2519954442977905,-1.0412335395812988,0.938955545425415,-0.31611275064561994,0.020612781198872582,0.8989759656002777,0.30247324873419434
1723186348.0611966,-1.2530876398086548,-1.045142412185669,0.9358904957771301,-0.3167906459989228,0.021027085295080728,0.9000679066656354,0.29846153109041046
1723186348.0723212,-1.2509602308273315,-1.0505759716033936,0.9388055205345154,-0.31771797531084056,0.021210461393123943,0.9011312818706454,0.29422410309636204
